bronx_pace_bkt,pace_diff_bkt,runners,bronx_pace_bkt_1,p10,p50,p90
11:20,-120.0,12,11:20,-90.0,-10.0,50.0
08:00,70.0,3,08:00,-73.0,-10.0,20.0
07:40,50.0,7,07:40,-70.0,-10.0,20.0
11:30,-240.0,8,11:30,-90.0,-10.0,50.0
13:00,140.0,3,13:00,-80.0,-10.0,91.0
09:10,50.0,30,09:10,-80.0,-20.0,30.0
12:50,-80.0,12,12:50,-80.0,-10.0,80.0
15:20,80.0,2,15:20,-92.0,15.0,143.0
11:40,-130.0,7,11:40,-90.0,-10.0,60.0
11:30,-220.0,1,11:30,-90.0,-10.0,50.0
10:10,80.0,9,10:10,-80.0,-20.0,30.0
09:30,50.0,30,09:30,-84.0,-20.0,30.0
12:30,0.0,47,12:30,-100.0,-10.0,70.0
08:50,50.0,21,08:50,-80.0,-20.0,20.0
14:10,100.0,4,14:10,-70.0,5.0,87.0
09:10,60.0,17,09:10,-80.0,-20.0,30.0
12:20,-70.0,22,12:20,-90.0,-10.0,70.0
16:30,-10.0,1,16:30,-55.0,10.0,130.0
15:50,-80.0,1,15:50,-112.0,0.0,104.0
14:40,10.0,7,14:40,-80.0,0.0,94.0
14:50,20.0,6,14:50,-70.0,0.0,90.0
14:20,0.0,8,14:20,-70.0,0.0,100.0
13:00,0.0,16,13:00,-80.0,-10.0,91.0
10:30,-240.0,15,10:30,-90.0,-20.0,40.0
12:50,130.0,3,12:50,-80.0,-10.0,80.0
13:10,50.0,14,13:10,-90.0,-10.0,80.0
07:10,-140.0,1,07:10,-70.0,-10.0,20.0
08:20,-240.0,16,08:20,-80.0,-20.0,20.0
10:10,120.0,4,10:10,-80.0,-20.0,30.0
14:20,230.0,1,14:20,-70.0,0.0,100.0
14:30,20.0,2,14:30,-84.0,0.0,90.0
18:10,190.0,1,18:10,2.0,10.0,154.0
12:00,110.0,7,12:00,-90.0,-10.0,60.0
12:30,90.0,15,12:30,-100.0,-10.0,70.0
08:00,-230.0,1,08:00,-73.0,-10.0,20.0
12:10,-40.0,35,12:10,-80.0,-10.0,60.0
15:40,-220.0,1,15:40,-67.0,5.0,154.0
08:40,-160.0,8,08:40,-80.0,-20.0,20.0
09:50,-110.0,23,09:50,-80.0,-20.0,30.0
08:20,-130.0,7,08:20,-80.0,-20.0,20.0
09:30,-110.0,16,09:30,-84.0,-20.0,30.0
10:10,-150.0,9,10:10,-80.0,-20.0,30.0
11:00,190.0,2,11:00,-90.0,-20.0,50.0
09:50,-100.0,26,09:50,-80.0,-20.0,30.0
11:40,-50.0,39,11:40,-90.0,-10.0,60.0
08:10,-160.0,2,08:10,-80.0,-20.0,20.0
10:20,210.0,1,10:20,-85.0,-20.0,40.0
07:50,-200.0,2,07:50,-80.0,-20.0,20.0
13:20,150.0,4,13:20,-99.0,0.0,90.0
08:30,-100.0,20,08:30,-80.0,-20.0,20.0
16:20,190.0,1,16:20,-90.0,5.0,138.0
10:00,-160.0,4,10:00,-80.0,-20.0,40.0
12:00,-120.0,10,12:00,-90.0,-10.0,60.0
06:40,30.0,4,06:40,-60.0,-10.0,10.0
12:00,-160.0,1,12:00,-90.0,-10.0,60.0
08:10,-180.0,2,08:10,-80.0,-20.0,20.0
12:00,-110.0,10,12:00,-90.0,-10.0,60.0
11:30,-100.0,20,11:30,-90.0,-10.0,50.0
14:00,-120.0,4,14:00,-100.0,0.0,100.0
06:40,-150.0,1,06:40,-60.0,-10.0,10.0
07:00,-110.0,2,07:00,-70.0,-20.0,20.0
10:20,-100.0,29,10:20,-85.0,-20.0,40.0
08:30,-110.0,18,08:30,-80.0,-20.0,20.0
14:00,90.0,4,14:00,-100.0,0.0,100.0
14:40,-80.0,7,14:40,-80.0,0.0,94.0
11:10,-230.0,2,11:10,-95.0,-10.0,50.0
12:00,70.0,17,12:00,-90.0,-10.0,60.0
12:40,150.0,2,12:40,-90.0,-10.0,90.0
08:00,-90.0,19,08:00,-73.0,-10.0,20.0
06:20,-30.0,9,06:20,-50.0,-10.0,10.0
08:40,-150.0,8,08:40,-80.0,-20.0,20.0
15:50,-70.0,1,15:50,-112.0,0.0,104.0
13:50,10.0,12,13:50,-110.0,-10.0,90.0
14:00,10.0,10,14:00,-100.0,0.0,100.0
06:00,-20.0,7,06:00,-64.0,-10.0,0.0
09:50,-200.0,3,09:50,-80.0,-20.0,30.0
13:00,-160.0,1,13:00,-80.0,-10.0,91.0
08:10,-150.0,6,08:10,-80.0,-20.0,20.0
08:50,-150.0,8,08:50,-80.0,-20.0,20.0
10:30,-150.0,7,10:30,-90.0,-20.0,40.0
11:50,100.0,9,11:50,-90.0,-10.0,60.0
11:00,90.0,6,11:00,-90.0,-20.0,50.0
09:20,60.0,17,09:20,-80.0,-20.0,30.0
09:10,-200.0,3,09:10,-80.0,-20.0,30.0
06:40,-120.0,3,06:40,-60.0,-10.0,10.0
06:40,-60.0,6,06:40,-60.0,-10.0,10.0
14:50,0.0,3,14:50,-70.0,0.0,90.0
15:00,40.0,2,15:00,-95.0,-15.0,95.0
10:10,-190.0,2,10:10,-80.0,-20.0,30.0
14:20,10.0,4,14:20,-70.0,0.0,100.0
12:50,-100.0,6,12:50,-80.0,-10.0,80.0
10:10,90.0,10,10:10,-80.0,-20.0,30.0
15:20,-60.0,1,15:20,-92.0,15.0,143.0
10:10,-130.0,8,10:10,-80.0,-20.0,30.0
13:40,-150.0,2,13:40,-100.0,-10.0,80.0
16:20,20.0,3,16:20,-90.0,5.0,138.0
11:20,210.0,1,11:20,-90.0,-10.0,50.0
14:10,-90.0,2,14:10,-70.0,5.0,87.0
13:40,-90.0,3,13:40,-100.0,-10.0,80.0
08:40,-210.0,4,08:40,-80.0,-20.0,20.0
14:10,0.0,9,14:10,-70.0,5.0,87.0
13:40,-160.0,2,13:40,-100.0,-10.0,80.0
13:20,110.0,6,13:20,-99.0,0.0,90.0
11:20,180.0,1,11:20,-90.0,-10.0,50.0
13:30,-100.0,6,13:30,-74.0,0.0,90.0
12:00,-130.0,10,12:00,-90.0,-10.0,60.0
14:40,-30.0,4,14:40,-80.0,0.0,94.0
13:00,-180.0,1,13:00,-80.0,-10.0,91.0
16:00,20.0,2,16:00,-114.0,10.0,101.0
12:10,-80.0,16,12:10,-80.0,-10.0,60.0
13:10,-80.0,8,13:10,-90.0,-10.0,80.0
15:20,150.0,1,15:20,-92.0,15.0,143.0
14:40,0.0,4,14:40,-80.0,0.0,94.0
09:20,-240.0,16,09:20,-80.0,-20.0,30.0
12:10,60.0,13,12:10,-80.0,-10.0,60.0
14:00,-10.0,10,14:00,-100.0,0.0,100.0
10:00,-230.0,2,10:00,-80.0,-20.0,40.0
13:50,30.0,12,13:50,-110.0,-10.0,90.0
09:40,-180.0,5,09:40,-90.0,-20.0,30.0
12:40,100.0,9,12:40,-90.0,-10.0,90.0
09:40,-200.0,4,09:40,-90.0,-20.0,30.0
09:50,-230.0,1,09:50,-80.0,-20.0,30.0
16:10,50.0,3,16:10,-85.0,25.0,115.0
13:50,-30.0,11,13:50,-110.0,-10.0,90.0
10:50,200.0,1,10:50,-84.0,-20.0,40.0
07:20,-120.0,3,07:20,-70.0,-10.0,20.0
15:00,30.0,1,15:00,-95.0,-15.0,95.0
15:10,-40.0,4,15:10,-110.0,20.0,110.0
14:50,10.0,5,14:50,-70.0,0.0,90.0
15:10,-150.0,2,15:10,-110.0,20.0,110.0
07:40,60.0,5,07:40,-70.0,-10.0,20.0
09:20,-220.0,4,09:20,-80.0,-20.0,30.0
12:30,80.0,12,12:30,-100.0,-10.0,70.0
16:50,0.0,2,16:50,-88.0,0.0,127.0
13:00,20.0,14,13:00,-80.0,-10.0,91.0
07:40,-130.0,3,07:40,-70.0,-10.0,20.0
11:40,140.0,1,11:40,-90.0,-10.0,60.0
12:10,170.0,1,12:10,-80.0,-10.0,60.0
12:10,130.0,3,12:10,-80.0,-10.0,60.0
14:50,-240.0,2,14:50,-70.0,0.0,90.0
10:30,-170.0,8,10:30,-90.0,-20.0,40.0
11:20,150.0,5,11:20,-90.0,-10.0,50.0
15:40,0.0,3,15:40,-67.0,5.0,154.0
12:40,-90.0,7,12:40,-90.0,-10.0,90.0
09:40,-210.0,2,09:40,-90.0,-20.0,30.0
15:50,10.0,1,15:50,-112.0,0.0,104.0
15:10,-120.0,1,15:10,-110.0,20.0,110.0
13:20,70.0,8,13:20,-99.0,0.0,90.0
15:30,80.0,1,15:30,-101.0,20.0,81.0
13:40,-110.0,2,13:40,-100.0,-10.0,80.0
10:10,70.0,16,10:10,-80.0,-20.0,30.0
13:00,-150.0,1,13:00,-80.0,-10.0,91.0
13:00,80.0,6,13:00,-80.0,-10.0,91.0
16:40,-90.0,1,16:40,-47.0,45.0,142.0
10:00,100.0,4,10:00,-80.0,-20.0,40.0
08:00,-190.0,3,08:00,-73.0,-10.0,20.0
15:20,140.0,1,15:20,-92.0,15.0,143.0
08:30,80.0,2,08:30,-80.0,-20.0,20.0
11:40,-140.0,3,11:40,-90.0,-10.0,60.0
10:20,-210.0,1,10:20,-85.0,-20.0,40.0
09:00,60.0,15,09:00,-90.0,-20.0,20.0
11:30,110.0,3,11:30,-90.0,-10.0,50.0
14:40,60.0,2,14:40,-80.0,0.0,94.0
13:00,-60.0,11,13:00,-80.0,-10.0,91.0
14:40,70.0,7,14:40,-80.0,0.0,94.0
15:10,40.0,5,15:10,-110.0,20.0,110.0
18:30,10.0,1,18:30,25.0,85.0,145.0
11:00,120.0,4,11:00,-90.0,-20.0,50.0
09:40,100.0,4,09:40,-90.0,-20.0,30.0
14:40,50.0,2,14:40,-80.0,0.0,94.0
13:30,-140.0,3,13:30,-74.0,0.0,90.0
08:30,60.0,13,08:30,-80.0,-20.0,20.0
12:20,80.0,8,12:20,-90.0,-10.0,70.0
11:50,130.0,5,11:50,-90.0,-10.0,60.0
15:40,-200.0,1,15:40,-67.0,5.0,154.0
15:10,130.0,2,15:10,-110.0,20.0,110.0
18:10,0.0,1,18:10,2.0,10.0,154.0
07:10,60.0,3,07:10,-70.0,-10.0,20.0
13:40,10.0,7,13:40,-100.0,-10.0,80.0
11:00,-160.0,6,11:00,-90.0,-20.0,50.0
14:20,-10.0,9,14:20,-70.0,0.0,100.0
12:20,-210.0,2,12:20,-90.0,-10.0,70.0
09:50,-190.0,3,09:50,-80.0,-20.0,30.0
15:00,-100.0,3,15:00,-95.0,-15.0,95.0
09:00,-200.0,3,09:00,-90.0,-20.0,20.0
13:40,0.0,6,13:40,-100.0,-10.0,80.0
13:30,150.0,3,13:30,-74.0,0.0,90.0
14:20,130.0,3,14:20,-70.0,0.0,100.0
15:40,-30.0,1,15:40,-67.0,5.0,154.0
08:20,-170.0,5,08:20,-80.0,-20.0,20.0
14:40,220.0,1,14:40,-80.0,0.0,94.0
13:30,30.0,13,13:30,-74.0,0.0,90.0
15:30,70.0,2,15:30,-101.0,20.0,81.0
05:50,-30.0,1,05:50,-50.0,-15.0,10.0
12:20,90.0,9,12:20,-90.0,-10.0,70.0
17:40,140.0,1,17:40,0.0,0.0,98.0
14:50,150.0,1,14:50,-70.0,0.0,90.0
12:40,-60.0,15,12:40,-90.0,-10.0,90.0
14:10,60.0,12,14:10,-70.0,5.0,87.0
13:10,-120.0,4,13:10,-90.0,-10.0,80.0
10:40,-210.0,2,10:40,-80.0,-20.0,40.0
11:50,-130.0,7,11:50,-90.0,-10.0,60.0
08:50,-210.0,2,08:50,-80.0,-20.0,20.0
10:50,130.0,3,10:50,-84.0,-20.0,40.0
12:40,120.0,3,12:40,-90.0,-10.0,90.0
11:00,-170.0,4,11:00,-90.0,-20.0,50.0
08:20,70.0,3,08:20,-80.0,-20.0,20.0
07:50,50.0,6,07:50,-80.0,-20.0,20.0
06:00,-230.0,1,06:00,-64.0,-10.0,0.0
12:10,150.0,2,12:10,-80.0,-10.0,60.0
07:10,-110.0,6,07:10,-70.0,-10.0,20.0
09:30,-240.0,11,09:30,-84.0,-20.0,30.0
13:50,-180.0,1,13:50,-110.0,-10.0,90.0
12:10,-90.0,13,12:10,-80.0,-10.0,60.0
14:00,-60.0,4,14:00,-100.0,0.0,100.0
08:50,90.0,5,08:50,-80.0,-20.0,20.0
14:10,-110.0,2,14:10,-70.0,5.0,87.0
11:10,-190.0,1,11:10,-95.0,-10.0,50.0
12:20,-160.0,3,12:20,-90.0,-10.0,70.0
10:50,-240.0,6,10:50,-84.0,-20.0,40.0
10:40,-140.0,4,10:40,-80.0,-20.0,40.0
12:20,120.0,4,12:20,-90.0,-10.0,70.0
06:50,-140.0,1,06:50,-70.0,-10.0,10.0
13:50,-120.0,5,13:50,-110.0,-10.0,90.0
10:20,200.0,1,10:20,-85.0,-20.0,40.0
11:20,200.0,2,11:20,-90.0,-10.0,50.0
10:30,-230.0,2,10:30,-90.0,-20.0,40.0
11:10,-210.0,3,11:10,-95.0,-10.0,50.0
13:40,-80.0,8,13:40,-100.0,-10.0,80.0
06:50,-70.0,6,06:50,-70.0,-10.0,10.0
12:40,160.0,2,12:40,-90.0,-10.0,90.0
14:40,-70.0,2,14:40,-80.0,0.0,94.0
06:20,-240.0,2,06:20,-50.0,-10.0,10.0
12:00,-190.0,5,12:00,-90.0,-10.0,60.0
13:40,-140.0,1,13:40,-100.0,-10.0,80.0
12:00,-170.0,1,12:00,-90.0,-10.0,60.0
07:00,-240.0,5,07:00,-70.0,-20.0,20.0
10:30,-210.0,2,10:30,-90.0,-20.0,40.0
07:30,-170.0,2,07:30,-70.0,-10.0,20.0
06:00,-80.0,1,06:00,-64.0,-10.0,0.0
09:20,100.0,5,09:20,-80.0,-20.0,30.0
14:10,-40.0,4,14:10,-70.0,5.0,87.0
09:20,-170.0,5,09:20,-80.0,-20.0,30.0
07:30,-120.0,5,07:30,-70.0,-10.0,20.0
14:50,80.0,3,14:50,-70.0,0.0,90.0
14:10,90.0,5,14:10,-70.0,5.0,87.0
07:30,-150.0,4,07:30,-70.0,-10.0,20.0
15:20,-120.0,3,15:20,-92.0,15.0,143.0
15:00,70.0,3,15:00,-95.0,-15.0,95.0
09:20,-180.0,5,09:20,-80.0,-20.0,30.0
06:30,-240.0,1,06:30,-50.0,-10.0,10.0
10:40,-220.0,1,10:40,-80.0,-20.0,40.0
13:30,140.0,2,13:30,-74.0,0.0,90.0
09:50,120.0,3,09:50,-80.0,-20.0,30.0
14:40,-40.0,3,14:40,-80.0,0.0,94.0
13:40,80.0,3,13:40,-100.0,-10.0,80.0
05:20,10.0,2,05:20,-4.0,10.0,20.0
12:40,-240.0,4,12:40,-90.0,-10.0,90.0
07:00,30.0,11,07:00,-70.0,-20.0,20.0
13:50,100.0,2,13:50,-110.0,-10.0,90.0
16:10,10.0,1,16:10,-85.0,25.0,115.0
09:40,110.0,3,09:40,-90.0,-20.0,30.0
10:00,80.0,11,10:00,-80.0,-20.0,40.0
13:20,220.0,1,13:20,-99.0,0.0,90.0
15:30,20.0,6,15:30,-101.0,20.0,81.0
11:40,-220.0,1,11:40,-90.0,-10.0,60.0
15:20,70.0,1,15:20,-92.0,15.0,143.0
15:20,-40.0,3,15:20,-92.0,15.0,143.0
14:20,-40.0,4,14:20,-70.0,0.0,100.0
08:30,-230.0,1,08:30,-80.0,-20.0,20.0
09:50,80.0,4,09:50,-80.0,-20.0,30.0
16:50,130.0,1,16:50,-88.0,0.0,127.0
13:40,110.0,2,13:40,-100.0,-10.0,80.0
13:50,60.0,6,13:50,-110.0,-10.0,90.0
17:00,20.0,1,17:00,-86.0,20.0,48.0
12:20,150.0,3,12:20,-90.0,-10.0,70.0
07:10,40.0,3,07:10,-70.0,-10.0,20.0
14:10,-60.0,3,14:10,-70.0,5.0,87.0
14:00,130.0,1,14:00,-100.0,0.0,100.0
14:50,210.0,1,14:50,-70.0,0.0,90.0
16:10,-100.0,1,16:10,-85.0,25.0,115.0
16:30,-90.0,1,16:30,-55.0,10.0,130.0
11:10,160.0,2,11:10,-95.0,-10.0,50.0
10:40,-180.0,5,10:40,-80.0,-20.0,40.0
14:50,-40.0,1,14:50,-70.0,0.0,90.0
17:30,50.0,1,17:30,-16.0,45.0,71.0
16:20,90.0,1,16:20,-90.0,5.0,138.0
13:00,110.0,7,13:00,-80.0,-10.0,91.0
13:40,30.0,7,13:40,-100.0,-10.0,80.0
15:30,-30.0,2,15:30,-101.0,20.0,81.0
14:00,50.0,9,14:00,-100.0,0.0,100.0
11:10,100.0,8,11:10,-95.0,-10.0,50.0
07:10,30.0,24,07:10,-70.0,-10.0,20.0
14:00,40.0,4,14:00,-100.0,0.0,100.0
14:10,-50.0,8,14:10,-70.0,5.0,87.0
14:30,40.0,4,14:30,-84.0,0.0,90.0
10:50,120.0,5,10:50,-84.0,-20.0,40.0
05:40,-30.0,3,05:40,-81.0,-30.0,-13.0
05:40,-60.0,2,05:40,-81.0,-30.0,-13.0
15:30,60.0,3,15:30,-101.0,20.0,81.0
16:10,70.0,1,16:10,-85.0,25.0,115.0
16:10,-10.0,1,16:10,-85.0,25.0,115.0
13:50,-80.0,6,13:50,-110.0,-10.0,90.0
16:00,-10.0,1,16:00,-114.0,10.0,101.0
11:10,120.0,5,11:10,-95.0,-10.0,50.0
10:10,170.0,1,10:10,-80.0,-20.0,30.0
13:30,60.0,6,13:30,-74.0,0.0,90.0
08:20,-140.0,8,08:20,-80.0,-20.0,20.0
06:50,60.0,1,06:50,-70.0,-10.0,10.0
06:20,-60.0,2,06:20,-50.0,-10.0,10.0
06:30,-110.0,1,06:30,-50.0,-10.0,10.0
12:00,140.0,3,12:00,-90.0,-10.0,60.0
06:40,-90.0,6,06:40,-60.0,-10.0,10.0
06:50,-110.0,5,06:50,-70.0,-10.0,10.0
07:00,-90.0,3,07:00,-70.0,-20.0,20.0
12:10,-150.0,2,12:10,-80.0,-10.0,60.0
13:50,-140.0,3,13:50,-110.0,-10.0,90.0
14:00,100.0,4,14:00,-100.0,0.0,100.0
06:40,-160.0,2,06:40,-60.0,-10.0,10.0
14:30,-80.0,1,14:30,-84.0,0.0,90.0
08:40,-140.0,8,08:40,-80.0,-20.0,20.0
07:10,-70.0,13,07:10,-70.0,-10.0,20.0
14:50,-60.0,4,14:50,-70.0,0.0,90.0
07:00,-180.0,2,07:00,-70.0,-20.0,20.0
11:40,-150.0,8,11:40,-90.0,-10.0,60.0
12:00,-240.0,3,12:00,-90.0,-10.0,60.0
18:10,10.0,1,18:10,2.0,10.0,154.0
06:50,-100.0,3,06:50,-70.0,-10.0,10.0
10:10,110.0,5,10:10,-80.0,-20.0,30.0
14:20,150.0,2,14:20,-70.0,0.0,100.0
10:30,-200.0,5,10:30,-90.0,-20.0,40.0
07:20,-110.0,5,07:20,-70.0,-10.0,20.0
10:00,110.0,4,10:00,-80.0,-20.0,40.0
11:10,-170.0,3,11:10,-95.0,-10.0,50.0
11:30,-150.0,4,11:30,-90.0,-10.0,50.0
09:00,-210.0,2,09:00,-90.0,-20.0,20.0
07:40,90.0,1,07:40,-70.0,-10.0,20.0
16:00,-60.0,1,16:00,-114.0,10.0,101.0
12:20,-240.0,4,12:20,-90.0,-10.0,70.0
12:50,-230.0,1,12:50,-80.0,-10.0,80.0
09:30,-180.0,8,09:30,-84.0,-20.0,30.0
06:10,-80.0,2,06:10,-51.0,-10.0,10.0
11:50,-240.0,4,11:50,-90.0,-10.0,60.0
14:40,120.0,2,14:40,-80.0,0.0,94.0
07:40,70.0,2,07:40,-70.0,-10.0,20.0
09:40,-160.0,6,09:40,-90.0,-20.0,30.0
14:20,40.0,6,14:20,-70.0,0.0,100.0
07:20,-180.0,2,07:20,-70.0,-10.0,20.0
15:20,40.0,3,15:20,-92.0,15.0,143.0
08:50,-220.0,2,08:50,-80.0,-20.0,20.0
16:30,-50.0,1,16:30,-55.0,10.0,130.0
16:40,100.0,1,16:40,-47.0,45.0,142.0
07:00,-170.0,2,07:00,-70.0,-20.0,20.0
15:00,130.0,3,15:00,-95.0,-15.0,95.0
06:20,30.0,1,06:20,-50.0,-10.0,10.0
09:40,120.0,2,09:40,-90.0,-20.0,30.0
13:00,-70.0,9,13:00,-80.0,-10.0,91.0
12:20,110.0,4,12:20,-90.0,-10.0,70.0
11:40,170.0,1,11:40,-90.0,-10.0,60.0
09:00,80.0,5,09:00,-90.0,-20.0,20.0
12:10,-190.0,2,12:10,-80.0,-10.0,60.0
14:10,130.0,1,14:10,-70.0,5.0,87.0
10:30,110.0,3,10:30,-90.0,-20.0,40.0
16:50,-60.0,1,16:50,-88.0,0.0,127.0
16:10,-70.0,1,16:10,-85.0,25.0,115.0
14:00,-90.0,3,14:00,-100.0,0.0,100.0
15:30,0.0,1,15:30,-101.0,20.0,81.0
15:40,120.0,1,15:40,-67.0,5.0,154.0
17:40,0.0,4,17:40,0.0,0.0,98.0
12:30,-170.0,3,12:30,-100.0,-10.0,70.0
14:20,20.0,7,14:20,-70.0,0.0,100.0
13:00,90.0,4,13:00,-80.0,-10.0,91.0
15:00,220.0,1,15:00,-95.0,-15.0,95.0
06:30,-190.0,2,06:30,-50.0,-10.0,10.0
08:20,-220.0,3,08:20,-80.0,-20.0,20.0
07:20,-240.0,4,07:20,-70.0,-10.0,20.0
06:10,-60.0,1,06:10,-51.0,-10.0,10.0
09:20,-200.0,2,09:20,-80.0,-20.0,30.0
08:30,-160.0,5,08:30,-80.0,-20.0,20.0
10:00,130.0,3,10:00,-80.0,-20.0,40.0
09:30,120.0,2,09:30,-84.0,-20.0,30.0
12:40,130.0,2,12:40,-90.0,-10.0,90.0
11:40,-190.0,1,11:40,-90.0,-10.0,60.0
05:50,30.0,1,05:50,-50.0,-15.0,10.0
13:10,180.0,1,13:10,-90.0,-10.0,80.0
07:20,80.0,1,07:20,-70.0,-10.0,20.0
07:20,50.0,4,07:20,-70.0,-10.0,20.0
13:10,100.0,3,13:10,-90.0,-10.0,80.0
15:50,150.0,1,15:50,-112.0,0.0,104.0
06:00,20.0,1,06:00,-64.0,-10.0,0.0
13:00,-140.0,3,13:00,-80.0,-10.0,91.0
08:10,-170.0,3,08:10,-80.0,-20.0,20.0
14:20,-90.0,1,14:20,-70.0,0.0,100.0
05:20,0.0,2,05:20,-4.0,10.0,20.0
11:50,170.0,2,11:50,-90.0,-10.0,60.0
08:30,-180.0,3,08:30,-80.0,-20.0,20.0
10:30,120.0,1,10:30,-90.0,-20.0,40.0
15:00,60.0,2,15:00,-95.0,-15.0,95.0
15:50,130.0,1,15:50,-112.0,0.0,104.0
05:50,20.0,1,05:50,-50.0,-15.0,10.0
14:30,90.0,3,14:30,-84.0,0.0,90.0
11:40,190.0,1,11:40,-90.0,-10.0,60.0
15:10,20.0,5,15:10,-110.0,20.0,110.0
17:00,-110.0,1,17:00,-86.0,20.0,48.0
12:30,210.0,1,12:30,-100.0,-10.0,70.0
14:50,110.0,1,14:50,-70.0,0.0,90.0
13:20,-190.0,1,13:20,-99.0,0.0,90.0
16:40,-50.0,1,16:40,-47.0,45.0,142.0
05:40,-40.0,1,05:40,-81.0,-30.0,-13.0
06:00,-40.0,2,06:00,-64.0,-10.0,0.0
14:30,120.0,3,14:30,-84.0,0.0,90.0
07:40,-140.0,6,07:40,-70.0,-10.0,20.0
16:00,10.0,2,16:00,-114.0,10.0,101.0
17:40,60.0,1,17:40,0.0,0.0,98.0
07:40,-200.0,3,07:40,-70.0,-10.0,20.0
11:30,130.0,4,11:30,-90.0,-10.0,50.0
08:10,100.0,1,08:10,-80.0,-20.0,20.0
16:30,100.0,1,16:30,-55.0,10.0,130.0
14:20,70.0,7,14:20,-70.0,0.0,100.0
15:20,50.0,1,15:20,-92.0,15.0,143.0
14:30,-60.0,1,14:30,-84.0,0.0,90.0
15:00,80.0,2,15:00,-95.0,-15.0,95.0
15:00,-120.0,1,15:00,-95.0,-15.0,95.0
13:30,-80.0,2,13:30,-74.0,0.0,90.0
15:30,50.0,1,15:30,-101.0,20.0,81.0
07:30,-180.0,1,07:30,-70.0,-10.0,20.0
08:20,-150.0,2,08:20,-80.0,-20.0,20.0
09:20,150.0,1,09:20,-80.0,-20.0,30.0
10:10,140.0,2,10:10,-80.0,-20.0,30.0
08:10,70.0,1,08:10,-80.0,-20.0,20.0
07:00,-230.0,1,07:00,-70.0,-20.0,20.0
12:50,-210.0,1,12:50,-80.0,-10.0,80.0
07:30,-230.0,1,07:30,-70.0,-10.0,20.0
14:10,-190.0,1,14:10,-70.0,5.0,87.0
12:30,-140.0,2,12:30,-100.0,-10.0,70.0
09:50,-220.0,1,09:50,-80.0,-20.0,30.0
13:20,-170.0,1,13:20,-99.0,0.0,90.0
10:20,-220.0,1,10:20,-85.0,-20.0,40.0
05:40,-20.0,4,05:40,-81.0,-30.0,-13.0
08:40,-200.0,1,08:40,-80.0,-20.0,20.0
05:40,-90.0,1,05:40,-81.0,-30.0,-13.0
06:30,50.0,3,06:30,-50.0,-10.0,10.0
16:40,20.0,1,16:40,-47.0,45.0,142.0
15:40,-10.0,2,15:40,-67.0,5.0,154.0
12:40,-150.0,1,12:40,-90.0,-10.0,90.0
15:50,120.0,1,15:50,-112.0,0.0,104.0
06:40,40.0,3,06:40,-60.0,-10.0,10.0
15:30,-100.0,2,15:30,-101.0,20.0,81.0
17:30,80.0,1,17:30,-16.0,45.0,71.0
15:10,-240.0,2,15:10,-110.0,20.0,110.0
13:40,100.0,3,13:40,-100.0,-10.0,80.0
07:20,-230.0,3,07:20,-70.0,-10.0,20.0
12:50,210.0,1,12:50,-80.0,-10.0,80.0
08:30,110.0,1,08:30,-80.0,-20.0,20.0
11:50,210.0,1,11:50,-90.0,-10.0,60.0
15:40,160.0,2,15:40,-67.0,5.0,154.0
14:30,170.0,1,14:30,-84.0,0.0,90.0
14:00,-50.0,2,14:00,-100.0,0.0,100.0
16:10,-40.0,1,16:10,-85.0,25.0,115.0
10:00,-180.0,4,10:00,-80.0,-20.0,40.0
12:30,-190.0,1,12:30,-100.0,-10.0,70.0
16:00,-240.0,2,16:00,-114.0,10.0,101.0
12:40,-190.0,1,12:40,-90.0,-10.0,90.0
15:40,10.0,1,15:40,-67.0,5.0,154.0
14:20,120.0,2,14:20,-70.0,0.0,100.0
13:30,-90.0,2,13:30,-74.0,0.0,90.0
13:30,-120.0,3,13:30,-74.0,0.0,90.0
16:00,-80.0,2,16:00,-114.0,10.0,101.0
16:30,70.0,2,16:30,-55.0,10.0,130.0
07:10,-150.0,3,07:10,-70.0,-10.0,20.0
06:50,-210.0,1,06:50,-70.0,-10.0,10.0
07:20,-140.0,2,07:20,-70.0,-10.0,20.0
13:10,-160.0,1,13:10,-90.0,-10.0,80.0
15:10,-60.0,2,15:10,-110.0,20.0,110.0
09:10,-220.0,1,09:10,-80.0,-20.0,30.0
09:20,130.0,1,09:20,-80.0,-20.0,30.0
11:00,-200.0,2,11:00,-90.0,-20.0,50.0
14:00,140.0,1,14:00,-100.0,0.0,100.0
14:30,-190.0,2,14:30,-84.0,0.0,90.0
05:30,0.0,1,05:30,-26.0,-10.0,6.0
15:40,110.0,1,15:40,-67.0,5.0,154.0
10:00,140.0,2,10:00,-80.0,-20.0,40.0
13:00,-220.0,1,13:00,-80.0,-10.0,91.0
14:40,-130.0,1,14:40,-80.0,0.0,94.0
15:30,90.0,2,15:30,-101.0,20.0,81.0
17:50,30.0,1,17:50,33.0,45.0,57.0
12:50,-220.0,1,12:50,-80.0,-10.0,80.0
15:50,-60.0,1,15:50,-112.0,0.0,104.0
13:40,-240.0,3,13:40,-100.0,-10.0,80.0
12:40,170.0,4,12:40,-90.0,-10.0,90.0
05:20,20.0,2,05:20,-4.0,10.0,20.0
16:30,20.0,1,16:30,-55.0,10.0,130.0
07:20,-160.0,1,07:20,-70.0,-10.0,20.0
14:20,-150.0,1,14:20,-70.0,0.0,100.0
13:40,150.0,1,13:40,-100.0,-10.0,80.0
